nan nan -2.409932613372802734e+00 3.820235013961791992e+00 3.843528032302856445e+00 3.301607131958007812e+00 2.786899805068969727e+00 5.527637481689453125e+00 2.146137714385986328e+00 -2.140392303466796875e+00 2.574172496795654297e+00 3.253167152404785156e+00 2.575445413589477539e+00 -4.057440757751464844e+00 -1.258827209472656250e+00 -4.267908632755279541e-01 nan 2.039803743362426758e+00 5.779618620872497559e-01 3.093527317047119141e+00 1.717758893966674805e+00 -3.360200881958007812e+00 2.326913833618164062e+00 -1.874387264251708984e+00 4.424533843994140625e-01 4.319041252136230469e+00 3.032140254974365234e+00 1.426230788230895996e+00 -8.931845426559448242e-02 2.588419675827026367e+00 nan nan nan nan 6.991910934448242188e+00 -2.908241748809814453e-01 6.366411685943603516e+00 -1.132669329643249512e+00 -3.852040529251098633e+00 -7.539196014404296875e-01 1.952367544174194336e+00 -1.080603003501892090e-01 -1.653895616531372070e+00 -1.688922047615051270e+00 2.778437614440917969e+00 1.544728279113769531e+00 -3.809017896652221680e+00 2.811218261718750000e+00 nan 5.486317873001098633e-01 1.490079879760742188e+00 2.848961591720581055e+00 2.945756435394287109e+00 -3.742309808731079102e+00 2.815619945526123047e+00 -1.818271875381469727e+00 2.269916534423828125e-01 -1.757798194885253906e+00 4.793799877166748047e+00 2.740879058837890625e-01 2.252007484436035156e+00 -4.782119750976562500e+00 nan nan nan nan -1.128870248794555664e+00 1.086956262588500977e-01 1.294629096984863281e+00 -1.731304526329040527e+00 5.283983945846557617e-01 -7.066128849983215332e-01 4.335116147994995117e-01 8.551880717277526855e-01 8.522679805755615234e-01 8.037539720535278320e-01 -2.845531940460205078e+00 2.454781293869018555e+00 2.322686910629272461e+00 -3.992155551910400391e+00 nan -1.739412307739257812e+00 3.464666843414306641e+00 4.825565338134765625e+00 2.121634483337402344e+00 2.976885557174682617e+00 3.536005318164825439e-01 3.765049457550048828e+00 3.834456920623779297e+00 -5.521251201629638672e+00 4.280981063842773438e+00 -3.983424901962280273e-01 -5.500978469848632812e+00 3.721964836120605469e+00 nan nan nan nan -2.094125747680664062e-01 -1.867980241775512695e+00 1.978941082954406738e+00 3.076276779174804688e-01 -2.960499048233032227e+00 2.390631675720214844e+00 -1.569468259811401367e+00 -1.022528648376464844e+00 2.271107912063598633e+00 -1.328985333442687988e+00 -9.945067167282104492e-01 -2.491355895996093750e+00 4.539587020874023438e+00 7.436348199844360352e-01 nan -6.263363361358642578e-01 2.786163330078125000e+00 -3.497081756591796875e+00 2.520518541336059570e+00 -1.103991270065307617e+00 8.896200180053710938e+00 -7.501150965690612793e-01 -2.863337039947509766e+00 -4.262310981750488281e+00 -7.635784149169921875e-02 2.809077262878417969e+00 -1.220051527023315430e+00 2.443003892898559570e+00 nan nan nan nan -9.719924926757812500e-01 4.018228530883789062e+00 1.803200602531433105e+00 4.223115921020507812e+00 6.216911792755126953e+00 1.186941146850585938e+00 1.030578464269638062e-01 9.375338554382324219e-01 2.561092615127563477e+00 1.225700497627258301e+00 -5.689219474792480469e+00 1.927575826644897461e+00 -1.659841418266296387e+00 -3.818007946014404297e+00 nan -1.991795659065246582e+00 -2.645512819290161133e-01 -2.945913314819335938e+00 -6.229528903961181641e+00 -1.493316888809204102e+00 2.162446975708007812e-01 -4.588062763214111328e+00 1.042693555355072021e-01 -5.101659297943115234e-01 -1.240760564804077148e+00 4.585274457931518555e-01 -3.205361366271972656e-01 -1.676083087921142578e+00 nan nan nan nan 3.333698511123657227e-01 -6.453812122344970703e-01 1.148784875869750977e+00 2.247026920318603516e+00 2.990256786346435547e+00 8.182144165039062500e+00 -1.339303135871887207e+00 -2.922353029251098633e+00 -3.001703023910522461e+00 4.563905715942382812e+00 -3.775138378143310547e+00 -1.918223738670349121e+00 -3.807488083839416504e-01 1.002587914466857910e+00 nan -3.243398427963256836e+00 -7.056370973587036133e-01 3.779536485671997070e+00 7.992249727249145508e-01 3.320338249206542969e+00 -4.051530838012695312e+00 -2.367768287658691406e+00 -5.930664539337158203e+00 1.049024820327758789e+00 5.282216072082519531e+00 6.999888420104980469e-01 1.781053543090820312e-01 1.781767845153808594e+00 nan nan nan nan 3.322870731353759766e+00 -4.366734504699707031e+00 2.685518026351928711e+00 -6.071571111679077148e-01 2.276519775390625000e+00 -2.163894653320312500e+00 -1.184779882431030273e+00 -1.866427779197692871e+00 -1.780110478401184082e+00 -2.543539285659790039e+00 -5.965590476989746094e-01 1.438175201416015625e+00 -6.072410106658935547e+00 4.482480049133300781e+00 nan 6.480500221252441406e+00 5.117784738540649414e-01 2.469315528869628906e+00 -5.119565963745117188e+00 -1.303486227989196777e+00 -3.878803253173828125e+00 -2.170743465423583984e+00 -2.819079399108886719e+00 -4.026346683502197266e+00 -7.849507927894592285e-01 1.830861449241638184e+00 -1.836191654205322266e+00 -2.783004760742187500e+00 nan nan nan nan 4.845691204071044922e+00 2.416816473007202148e+00 -1.608949065208435059e+00 -5.151275992393493652e-01 1.811522006988525391e+00 3.790377616882324219e+00 -4.610995352268218994e-01 -4.894549369812011719e+00 9.847003817558288574e-01 3.834023475646972656e-01 -1.046638965606689453e+00 -1.195459604263305664e+00 1.547934710979461670e-01 -6.682693004608154297e+00 nan 7.529650211334228516e+00 3.505890965461730957e-01 4.195743083953857422e+00 3.785681962966918945e+00 2.030346393585205078e+00 -1.521913051605224609e+00 -5.766756534576416016e-01 -7.366695404052734375e-01 6.269995212554931641e+00 2.018977165222167969e+00 -7.345688819885253906e+00 -5.795383453369140625e+00 -4.236338615417480469e+00 nan nan nan nan 4.267495870590209961e-01 -3.819960832595825195e+00 -2.435310363769531250e+00 -3.218140840530395508e+00 -1.934163212776184082e+00 -6.770429611206054688e+00 -7.960798740386962891e-01 2.430868864059448242e+00 -8.663721084594726562e+00 -2.937390804290771484e-01 2.474837303161621094e+00 2.710800170898437500e+00 2.693879127502441406e+00 -5.603972673416137695e-01 nan 8.077834844589233398e-01 -2.212380647659301758e+00 -5.703299045562744141e-01 2.982282161712646484e+00 6.811738610267639160e-01 -5.449755191802978516e-01 -2.402657032012939453e+00 1.572908163070678711e-01 -1.972403764724731445e+00 -2.414974927902221680e+00 1.546043515205383301e+00 -1.062367632985115051e-01 -4.580748558044433594e+00 nan nan nan nan -3.498330116271972656e+00 1.484452366828918457e+00 8.818191289901733398e-01 -3.041158199310302734e+00 1.247076034545898438e+00 2.347548007965087891e+00 7.789775133132934570e-01 -3.390920639038085938e+00 -1.713293075561523438e+00 -1.900795102119445801e+00 -9.064887762069702148e-01 2.249572277069091797e+00 8.559226989746093750e-04 -2.779233753681182861e-01 nan -4.074229717254638672e+00 -3.922272920608520508e-01 -3.866519927978515625e+00 -4.090484380722045898e-01 -1.636532068252563477e+00 -2.233589410781860352e+00 7.263844609260559082e-01 3.820289969444274902e-01 -4.725542068481445312e-01 8.313891887664794922e-01 5.099414587020874023e-01 -1.663527488708496094e+00 3.761441946029663086e+00 nan nan nan nan 6.021505832672119141e+00 1.797873854637145996e+00 6.447937965393066406e+00 -3.257307529449462891e+00 -5.004395842552185059e-01 1.070433616638183594e+00 2.362107753753662109e+00 -6.281971931457519531e-02 5.244699001312255859e+00 3.393682479858398438e+00 -4.725294113159179688e+00 -8.111371994018554688e+00 -6.070604324340820312e+00 -1.833431720733642578e+00 nan -3.319715261459350586e+00 -2.021026134490966797e+00 -1.846232175827026367e+00 1.470427036285400391e+00 2.359368324279785156e+00 -3.252659797668457031e+00 -1.929449796676635742e+00 -3.522560119628906250e+00 -1.310886621475219727e+00 -1.775648832321166992e+00 -2.606162548065185547e+00 2.079508304595947266e-01 -7.890022277832031250e+00 nan nan nan nan -1.248905181884765625e+00 -1.124170064926147461e+00 1.972270011901855469e-01 4.492348194122314453e+00 1.996936798095703125e-01 -2.723470449447631836e+00 1.374903202056884766e+00 -1.990673542022705078e-01 4.361763000488281250e+00 -3.031632900238037109e-01 4.461817741394042969e+00 -4.806060791015625000e+00 -1.842531442642211914e+00 1.116387367248535156e+00 nan -3.929958581924438477e+00 -4.407067775726318359e+00 7.222036361694335938e+00 3.894257545471191406e-02 -2.985168457031250000e+00 -5.231061577796936035e-01 -1.859179377555847168e+00 2.511862516403198242e-01 -4.946223735809326172e+00 2.954115867614746094e+00 -1.712802052497863770e+00 2.002998828887939453e+00 1.700203895568847656e+00 nan nan nan nan -2.705198764801025391e+00 -1.945457935333251953e+00 -6.493350982666015625e+00 1.043039560317993164e+00 1.656830072402954102e+00 -6.082164764404296875e+00 6.014688014984130859e+00 4.614825844764709473e-01 9.196676015853881836e-01 -1.165238142013549805e+00 1.498884439468383789e+00 3.280957937240600586e+00 1.906232714653015137e+00 1.498563528060913086e+00 nan -7.829701900482177734e+00 3.312550306320190430e+00 -1.438919067382812500e+00 -1.912805676460266113e+00 -1.693666577339172363e+00 6.105723381042480469e+00 -4.789983034133911133e-01 5.330896377563476562e+00 -2.355902671813964844e+00 -3.302853822708129883e+00 1.480258584022521973e+00 -3.155154705047607422e+00 4.098538875579833984e+00 nan nan nan nan -3.262698650360107422e+00 3.034496307373046875e+00 3.486974477767944336e+00 -1.578027963638305664e+00 -3.213398933410644531e+00 -4.936151206493377686e-01 8.228115081787109375e+00 -3.891009807586669922e+00 -7.142439484596252441e-03 -8.060050606727600098e-01 2.362719535827636719e+00 6.248102188110351562e-01 1.728951930999755859e+00 -8.053677082061767578e-01 nan -5.146618843078613281e+00 9.234043359756469727e-01 6.558127403259277344e-01 7.251953601837158203e+00 2.418910264968872070e-01 -3.744840621948242188e-03 -1.956201791763305664e-01 -1.808921575546264648e+00 -2.518471956253051758e+00 -4.460937976837158203e+00 1.082715392112731934e+00 -4.895681142807006836e-02 1.489251375198364258e+00 nan nan nan nan -3.294475078582763672e-01 4.070613861083984375e+00 1.450837850570678711e+00 4.886525630950927734e+00 -1.820871114730834961e+00 3.757673501968383789e+00 -4.061381816864013672e-01 1.971654057502746582e+00 2.930229187011718750e+00 -2.383738517761230469e+00 7.189393639564514160e-01 1.559108018875122070e+00 1.813033819198608398e+00 2.989116907119750977e+00 nan 4.998762130737304688e+00 -2.864453554153442383e+00 -2.294348716735839844e+00 -2.575465440750122070e+00 7.236375808715820312e-01 -2.292270421981811523e+00 4.185744285583496094e+00 1.420007348060607910e+00 -9.397044181823730469e-01 3.958297729492187500e+00 -1.892081975936889648e+00 -8.548719882965087891e-01 -9.176346659660339355e-01 nan nan nan nan -7.515165328979492188e+00 -9.487871527671813965e-01 -3.310785293579101562e+00 1.216707587242126465e+00 3.456792831420898438e-01 -1.115995883941650391e+00 -8.773432374000549316e-01 2.233021974563598633e+00 -6.824051737785339355e-01 -1.477830410003662109e+00 7.512927055358886719e-02 -2.186188220977783203e+00 3.293628931045532227e+00 1.723773479461669922e+00 nan -6.322931289672851562e+00 1.096563577651977539e+00 1.642242670059204102e+00 -1.090759158134460449e+00 1.038452744483947754e+00 2.521049976348876953e+00 -1.600346326828002930e+00 1.305032491683959961e+00 7.838432788848876953e-01 -3.673151135444641113e-01 -2.970038414001464844e+00 -4.907155990600585938e+00 -1.596587657928466797e+00 nan nan nan nan 5.993253707885742188e+00 1.841737866401672363e+00 -3.272311449050903320e+00 -2.264967441558837891e+00 -5.146259307861328125e+00 -2.079881191253662109e+00 -4.211419582366943359e+00 5.635632514953613281e+00 5.815772414207458496e-01 -2.482070207595825195e+00 -4.427412509918212891e+00 5.743731021881103516e+00 -2.751340866088867188e+00 1.277456998825073242e+00 nan 4.595379829406738281e-01 -9.935414046049118042e-02 -7.118165493011474609e-03 2.792103767395019531e+00 2.715910434722900391e+00 8.255628347396850586e-01 -1.629686951637268066e-01 1.786914587020874023e+00 -2.003739118576049805e+00 -2.756102085113525391e+00 2.339649200439453125e-01 -3.478378772735595703e+00 -6.568548679351806641e-01 nan nan nan nan 1.965212106704711914e+00 9.763301610946655273e-01 4.970425963401794434e-01 4.457671642303466797e+00 3.635017871856689453e+00 2.080712795257568359e+00 -5.856087207794189453e-01 1.387888193130493164e-01 -2.245100975036621094e+00 -3.667221069335937500e-01 3.679702281951904297e+00 6.635270595550537109e+00 3.590142488479614258e+00 -1.163570582866668701e-01 nan -9.054285287857055664e-02 4.624738693237304688e+00 -3.356196880340576172e-01 -3.846225261688232422e+00 8.328481912612915039e-01 3.107414245605468750e+00 4.078564643859863281e+00 -1.941572189331054688e+00 -1.767295360565185547e+00 4.275317192077636719e+00 7.103385925292968750e-01 -7.205307483673095703e-01 3.923276424407958984e+00 nan nan nan nan -4.907726764678955078e+00 5.875024199485778809e-01 1.867498874664306641e+00 2.134025335311889648e+00 1.979901909828186035e+00 -2.745449542999267578e-01 -2.086851358413696289e+00 5.068147182464599609e-01 -5.540882349014282227e-01 4.903628826141357422e-01 1.231497526168823242e-02 -1.624045372009277344e-01 -2.227135896682739258e+00 1.158291578292846680e+00 nan 6.264321804046630859e-01 3.530201911926269531e-01 4.687047958374023438e+00 1.425591588020324707e+00 3.119413375854492188e+00 -2.669697523117065430e+00 2.779741287231445312e+00 6.251629829406738281e+00 -4.237070083618164062e+00 5.961257219314575195e-02 2.958385348320007324e-01 -4.141892194747924805e-01 -2.510115146636962891e+00 nan nan nan nan 7.506752014160156250e-01 2.363976955413818359e+00 -1.629680752754211426e+00 -9.467236995697021484e-01 -2.343425750732421875e+00 -3.758265733718872070e+00 6.971967220306396484e-01 -3.641053438186645508e-01 -1.403833866119384766e+00 1.824699282646179199e+00 3.095529079437255859e+00 6.372053623199462891e-01 -1.823747634887695312e+00 1.180120706558227539e-01 nan -9.341536760330200195e-01 -3.804408550262451172e+00 -1.582182884216308594e+00 4.596507549285888672e-01 -4.481554031372070312e-03 4.817754626274108887e-01 1.325711369514465332e+00 1.533461809158325195e+00 1.674662828445434570e+00 3.718540906906127930e+00 -4.441406726837158203e+00 -5.867376327514648438e+00 1.591534733772277832e+00 nan nan nan nan -8.492209911346435547e-01 7.800201177597045898e-01 1.084210872650146484e+00 3.297039031982421875e+00 -1.754286408424377441e+00 1.193211197853088379e+00 1.384996414184570312e+00 1.290980100631713867e+00 2.137371778488159180e+00 1.944020986557006836e-01 -1.713435798883438110e-01 -1.194280505180358887e+00 -1.861008405685424805e-01 -4.250985383987426758e-01 nan 1.495481252670288086e+00 -4.290688991546630859e+00 -2.247745513916015625e+00 1.515679955482482910e+00 -5.463289618492126465e-01 2.978091239929199219e+00 -3.832786381244659424e-01 1.912318706512451172e+00 4.463627934455871582e-01 -5.405262708663940430e-01 4.934060096740722656e+00 -2.942363262176513672e+00 -2.587352752685546875e+00 nan nan nan nan -1.241265296936035156e+00 1.966849207878112793e+00 1.664931058883666992e+00 1.052725911140441895e+00 3.604363918304443359e+00 7.781059145927429199e-01 4.255713462829589844e+00 -1.763800501823425293e+00 4.084901809692382812e-01 3.217011094093322754e-01 3.109885215759277344e+00 1.727908253669738770e+00 1.145804762840270996e+00 -9.784452915191650391e-01 nan 2.673043727874755859e+00 6.322717666625976562e-01 -1.654183864593505859e+00 -1.071047306060791016e+00 1.235950827598571777e+00 -1.553879976272583008e-01 -3.488743066787719727e+00 2.573462009429931641e+00 3.080869466066360474e-02 9.080004096031188965e-01 -7.060098648071289062e-01 1.003487586975097656e+00 2.262649536132812500e+00 nan nan nan nan 2.299104928970336914e-01 1.046982049942016602e+00 -8.285758495330810547e-01 1.054745912551879883e-01 -5.791807174682617188e-01 -5.828298330307006836e-01 -8.900130987167358398e-01 1.780293345451354980e+00 7.547166347503662109e-01 5.304541587829589844e-01 -1.033064723014831543e+00 8.037036657333374023e-01 1.460206270217895508e+00 7.104951739311218262e-01 nan 2.231318652629852295e-01 -2.737928330898284912e-01 1.637351512908935547e-01 3.487856388092041016e+00 -1.741636097431182861e-01 -2.841178417205810547e+00 -1.644610881805419922e+00 6.140714883804321289e-01 -3.301739692687988281e+00 -2.585219740867614746e-01 1.396062135696411133e+00 1.133550286293029785e+00 -3.863417804241180420e-01 nan nan nan nan 8.052552342414855957e-01 -3.681012690067291260e-01 5.756224393844604492e-01 3.003619909286499023e-01 -2.124157696962356567e-01 -4.712388515472412109e+00 1.747010231018066406e+00 -3.451056241989135742e+00 3.499385356903076172e+00 -1.193891525268554688e+00 -1.743726730346679688e+00 1.648089885711669922e-01 5.723190307617187500e-02 -1.877697706222534180e-01 nan 1.526479840278625488e+00 5.870664119720458984e-01 -1.208972215652465820e+00 -5.187755823135375977e-02 -1.246941566467285156e+00 7.998988628387451172e-01 2.282866239547729492e-01 1.182112812995910645e+00 -8.316696882247924805e-01 3.557020127773284912e-01 2.883659899234771729e-01 1.465760946273803711e+00 1.104812026023864746e+00 nan nan
